value,key
122,2011-01-28 10-26
8,2011-01-28 10-28
137,2011-01-28 10-29
28,2011-01-28 10-30
73,2011-01-28 10-31
30,2011-01-28 10-38
167,2011-01-28 10-39
3,2011-01-28 10-40
97,2011-01-28 10-41
100,2011-01-28 10-49
97,2011-01-28 10-51
25,2011-01-28 10-52
78,2011-01-28 10-53
10,2011-01-28 11-03
90,2011-01-28 11-04
37,2011-01-28 11-05
63,2011-01-28 11-06
5,2011-01-28 11-08
41,2011-01-28 11-09
20,2011-01-28 11-13
162,2011-01-28 11-14
22,2011-01-28 11-15
96,2011-01-28 11-16
119,2011-01-28 11-23
81,2011-01-28 11-24
26,2011-01-28 11-25
74,2011-01-28 11-26
1,2011-01-28 11-27
1,2011-01-28 11-28
100,2011-01-28 11-34
100,2011-01-28 11-35
59,2011-01-28 11-38
27,2011-01-28 11-39
9,2011-01-28 11-43
91,2011-01-28 11-44
100,2011-01-28 11-45
8,2011-01-28 11-47
66,2011-01-28 11-48
49,2011-01-28 11-52
44,2011-01-28 11-53
104,2011-01-28 11-54
36,2011-01-28 11-55
65,2011-01-28 11-56
48,2011-01-28 12-00
60,2011-01-28 12-03
92,2011-01-28 12-04
16,2011-01-28 12-05
84,2011-01-28 12-06
2,2011-01-28 12-13
98,2011-01-28 12-14
1,2011-01-28 12-15
48,2011-01-28 12-16
52,2011-01-28 12-17
77,2011-01-28 12-19
129,2011-01-28 12-23
71,2011-01-28 12-24
19,2011-01-28 12-25
81,2011-01-28 12-26
28,2011-01-28 12-27
20,2011-01-28 12-28
80,2011-01-28 12-29
72,2011-01-28 12-30
100,2011-01-28 12-31
36,2011-01-28 12-36
27,2011-01-28 12-38
133,2011-01-28 12-39
31,2011-01-28 12-40
69,2011-01-28 12-41
100,2011-01-28 12-49
100,2011-01-28 12-50
73,2011-01-28 12-52
27,2011-01-28 12-53
83,2011-01-28 13-04
17,2011-01-28 13-05
100,2011-01-28 13-06
47,2011-01-28 13-09
17,2011-01-28 13-13
83,2011-01-28 13-14
124,2011-01-28 13-15
76,2011-01-28 13-16
22,2011-01-28 13-23
78,2011-01-28 13-24
146,2011-01-28 13-25
54,2011-01-28 13-26
100,2011-01-28 13-31
100,2011-01-28 13-34
70,2011-01-28 13-38
30,2011-01-28 13-39
100,2011-01-28 13-44
48,2011-01-28 13-46
52,2011-01-28 13-47
43,2011-01-28 13-49
28,2011-01-28 13-52
85,2011-01-28 13-53
81,2011-01-28 13-54
38,2011-01-28 13-55
62,2011-01-28 13-56
34,2011-01-28 14-01
54,2011-01-28 14-02
12,2011-01-28 14-03
100,2011-01-28 14-04
39,2011-01-28 14-08
49,2011-01-28 14-09
100,2011-01-28 14-14
35,2011-01-28 14-15
65,2011-01-28 14-16
34,2011-01-28 14-18
46,2011-01-28 14-19
31,2011-01-28 14-23
167,2011-01-28 14-24
100,2011-01-28 14-26
48,2011-01-28 14-27
100,2011-01-28 14-29
52,2011-01-28 14-30
69,2011-01-28 14-32
20,2011-01-28 14-33
73,2011-01-28 14-39
27,2011-01-28 14-40
100,2011-01-28 14-42
20,2011-01-28 14-44
7,2011-01-28 14-45
87,2011-01-28 14-49
113,2011-01-28 14-50
86,2011-01-28 14-53
98,2011-01-28 15-04
43,2011-01-28 15-05
51,2011-01-28 15-07
36,2011-01-28 15-08
40,2011-01-28 15-09
86,2011-01-28 15-14
14,2011-01-28 15-15
100,2011-01-28 15-16
3,2011-01-28 15-20
