value,key
23,2011-01-15 18-05
27,2011-01-15 18-06
22,2011-01-15 18-07
25,2011-01-15 18-08
21,2011-01-15 18-09
17,2011-01-15 18-10
14,2011-01-15 18-11
3,2011-01-15 18-12
16,2011-01-15 18-13
15,2011-01-15 18-14
16,2011-01-15 18-15
11,2011-01-15 18-16
15,2011-01-15 18-17
12,2011-01-15 18-18
12,2011-01-15 18-19
18,2011-01-15 18-20
28,2011-01-15 18-21
30,2011-01-15 18-22
11,2011-01-15 18-23
13,2011-01-15 18-24
14,2011-01-15 18-25
18,2011-01-15 18-26
14,2011-01-15 18-27
36,2011-01-15 18-28
14,2011-01-15 18-29
7,2011-01-15 18-33
10,2011-01-15 18-34
18,2011-01-15 18-35
23,2011-01-15 18-36
29,2011-01-15 18-37
20,2011-01-15 18-38
22,2011-01-15 18-39
14,2011-01-15 18-40
7,2011-01-15 18-41
22,2011-01-15 18-42
27,2011-01-15 18-43
27,2011-01-15 18-44
23,2011-01-15 18-45
6,2011-01-15 18-46
1,2011-01-15 18-50
7,2011-01-15 18-51
2,2011-01-15 18-52
6,2011-01-15 18-53
10,2011-01-15 18-54
10,2011-01-15 18-55
8,2011-01-15 18-56
5,2011-01-15 18-57
10,2011-01-15 18-58
9,2011-01-15 18-59
6,2011-01-15 19-00
14,2011-01-15 19-01
26,2011-01-15 19-02
14,2011-01-15 19-03
21,2011-01-15 19-04
29,2011-01-15 19-05
12,2011-01-15 19-06
2,2011-01-15 19-07
8,2011-01-15 19-08
8,2011-01-15 19-09
5,2011-01-15 19-10
5,2011-01-15 19-11
2,2011-01-15 19-12
4,2011-01-15 19-13
2,2011-01-15 19-14
14,2011-01-15 19-15
17,2011-01-15 19-16
18,2011-01-15 19-17
17,2011-01-15 19-18
22,2011-01-15 19-19
27,2011-01-15 19-20
16,2011-01-15 19-21
20,2011-01-15 19-22
32,2011-01-15 19-23
21,2011-01-15 19-24
12,2011-01-15 19-25
7,2011-01-15 19-26
5,2011-01-15 19-27
12,2011-01-15 19-28
7,2011-01-15 19-29
12,2011-01-15 19-30
9,2011-01-15 19-31
13,2011-01-15 19-32
15,2011-01-15 19-33
8,2011-01-15 19-34
16,2011-01-15 19-35
13,2011-01-15 19-36
16,2011-01-15 19-37
12,2011-01-15 19-38
13,2011-01-15 19-39
14,2011-01-15 19-40
1,2011-01-15 19-42
11,2011-01-15 19-43
15,2011-01-15 19-44
25,2011-01-15 19-45
19,2011-01-15 19-46
17,2011-01-15 19-47
13,2011-01-15 19-48
11,2011-01-15 19-49
9,2011-01-15 19-50
9,2011-01-15 19-51
12,2011-01-15 19-52
15,2011-01-15 19-53
12,2011-01-15 19-54
16,2011-01-15 19-55
16,2011-01-15 19-56
14,2011-01-15 19-57
15,2011-01-15 19-58
26,2011-01-15 19-59
16,2011-01-15 20-00
21,2011-01-15 20-01
21,2011-01-15 20-02
17,2011-01-15 20-03
15,2011-01-15 20-04
21,2011-01-15 20-05
23,2011-01-15 20-06
24,2011-01-15 20-07
29,2011-01-15 20-08
19,2011-01-15 20-09
22,2011-01-15 20-10
13,2011-01-15 20-11
10,2011-01-15 20-12
15,2011-01-15 20-13
14,2011-01-15 20-14
23,2011-01-15 20-15
11,2011-01-15 20-16
3,2011-01-15 20-17
4,2011-01-15 20-18
4,2011-01-15 20-19
14,2011-01-15 20-20
25,2011-01-15 20-21
20,2011-01-15 20-22
16,2011-01-15 20-23
19,2011-01-15 20-24
27,2011-01-15 20-25
19,2011-01-15 20-26
21,2011-01-15 20-27
16,2011-01-15 20-28
21,2011-01-15 20-29
17,2011-01-15 20-30
9,2011-01-15 20-31
5,2011-01-15 20-32
15,2011-01-15 20-33
6,2011-01-15 20-34
19,2011-01-15 20-35
20,2011-01-15 20-36
23,2011-01-15 20-37
12,2011-01-15 20-38
16,2011-01-15 20-39
19,2011-01-15 20-40
14,2011-01-15 20-41
12,2011-01-15 20-42
18,2011-01-15 20-43
9,2011-01-15 20-44
14,2011-01-15 20-45
20,2011-01-15 20-46
17,2011-01-15 20-47
20,2011-01-15 20-48
16,2011-01-15 20-49
18,2011-01-15 20-50
18,2011-01-15 20-51
16,2011-01-15 20-52
15,2011-01-15 20-53
11,2011-01-15 20-54
5,2011-01-15 20-55
5,2011-01-15 21-00
5,2011-01-15 21-01
6,2011-01-15 21-02
5,2011-01-15 21-03
1,2011-01-15 21-04
5,2011-01-15 21-05
14,2011-01-15 21-06
6,2011-01-15 21-07
4,2011-01-15 21-08
6,2011-01-15 21-09
19,2011-01-15 21-10
19,2011-01-15 21-11
11,2011-01-15 21-12
22,2011-01-15 21-13
17,2011-01-15 21-14
15,2011-01-15 21-15
21,2011-01-15 21-16
7,2011-01-15 21-17
12,2011-01-15 21-18
13,2011-01-15 21-19
33,2011-01-15 21-20
21,2011-01-15 21-21
19,2011-01-15 21-22
18,2011-01-15 21-23
19,2011-01-15 21-24
15,2011-01-15 21-25
16,2011-01-15 21-26
35,2011-01-15 21-27
24,2011-01-15 21-28
9,2011-01-15 21-29
9,2011-01-15 21-30
2,2011-01-15 21-31
21,2011-01-15 21-32
12,2011-01-15 21-33
22,2011-01-15 21-34
34,2011-01-15 21-35
28,2011-01-15 21-36
4,2011-01-15 21-37
5,2011-01-15 21-38
9,2011-01-15 21-39
14,2011-01-15 21-40
2,2011-01-15 21-41
1,2011-01-15 21-45
5,2011-01-15 21-46
45,2011-01-15 21-50
21,2011-01-15 21-51
14,2011-01-15 21-52
13,2011-01-15 21-53
7,2011-01-15 21-54
7,2011-01-15 21-55
13,2011-01-15 21-56
16,2011-01-15 21-57
5,2011-01-15 21-58
5,2011-01-15 21-59
11,2011-01-15 22-00
4,2011-01-15 22-01
36,2011-01-15 22-02
24,2011-01-15 22-03
21,2011-01-15 22-04
27,2011-01-15 22-05
28,2011-01-15 22-06
29,2011-01-15 22-07
29,2011-01-15 22-08
21,2011-01-15 22-09
24,2011-01-15 22-10
12,2011-01-15 22-11
7,2011-01-15 22-12
13,2011-01-15 22-13
18,2011-01-15 22-14
18,2011-01-15 22-15
17,2011-01-15 22-16
17,2011-01-15 22-17
17,2011-01-15 22-18
19,2011-01-15 22-19
18,2011-01-15 22-20
24,2011-01-15 22-21
29,2011-01-15 22-22
24,2011-01-15 22-23
21,2011-01-15 22-24
18,2011-01-15 22-25
21,2011-01-15 22-26
24,2011-01-15 22-27
19,2011-01-15 22-28
14,2011-01-15 22-29
20,2011-01-15 22-30
22,2011-01-15 22-31
26,2011-01-15 22-32
16,2011-01-15 22-33
6,2011-01-15 22-34
22,2011-01-15 22-35
15,2011-01-15 22-36
8,2011-01-15 22-37
19,2011-01-15 22-38
20,2011-01-15 22-39
24,2011-01-15 22-40
15,2011-01-15 22-41
24,2011-01-15 22-42
18,2011-01-15 22-43
12,2011-01-15 22-44
11,2011-01-15 22-45
8,2011-01-15 22-46
6,2011-01-15 22-47
10,2011-01-15 22-48
14,2011-01-15 22-49
22,2011-01-15 22-50
24,2011-01-15 22-51
11,2011-01-15 22-52
19,2011-01-15 22-53
18,2011-01-15 22-54
18,2011-01-15 22-55
5,2011-01-15 22-56
8,2011-01-15 22-57
6,2011-01-15 22-58
11,2011-01-15 22-59
14,2011-01-15 23-00
26,2011-01-15 23-01
17,2011-01-15 23-02
37,2011-01-15 23-03
14,2011-01-15 23-04
19,2011-01-15 23-05
13,2011-01-15 23-06
14,2011-01-15 23-07
26,2011-01-15 23-08
15,2011-01-15 23-09
31,2011-01-15 23-10
24,2011-01-15 23-11
8,2011-01-15 23-12
22,2011-01-15 23-13
40,2011-01-15 23-14
27,2011-01-15 23-15
34,2011-01-15 23-16
20,2011-01-15 23-17
24,2011-01-15 23-18
19,2011-01-15 23-19
30,2011-01-15 23-20
22,2011-01-15 23-21
21,2011-01-15 23-22
6,2011-01-15 23-23
18,2011-01-15 23-24
18,2011-01-15 23-25
24,2011-01-15 23-26
14,2011-01-15 23-27
12,2011-01-15 23-28
8,2011-01-15 23-29
15,2011-01-15 23-35
2,2011-01-15 23-36
2,2011-01-15 23-40
4,2011-01-15 23-41
9,2011-01-15 23-45
1,2011-01-15 23-46
16,2011-01-15 23-48
19,2011-01-15 23-49
14,2011-01-15 23-50
13,2011-01-15 23-51
16,2011-01-15 23-52
12,2011-01-15 23-53
10,2011-01-15 23-54
1,2011-01-16 00-02
8,2011-01-16 00-03
10,2011-01-16 00-04
11,2011-01-16 00-05
6,2011-01-16 00-06
11,2011-01-16 00-07
9,2011-01-16 00-08
4,2011-01-16 00-09
11,2011-01-16 00-10
16,2011-01-16 00-15
12,2011-01-16 00-16
20,2011-01-16 00-17
23,2011-01-16 00-18
23,2011-01-16 00-19
22,2011-01-16 00-20
21,2011-01-16 00-21
26,2011-01-16 00-22
22,2011-01-16 00-23
22,2011-01-16 00-24
21,2011-01-16 00-25
20,2011-01-16 00-26
14,2011-01-16 00-27
18,2011-01-16 00-28
18,2011-01-16 00-29
13,2011-01-16 00-30
13,2011-01-16 00-31
12,2011-01-16 00-32
10,2011-01-16 00-33
6,2011-01-16 00-34
5,2011-01-16 00-35
11,2011-01-16 00-36
12,2011-01-16 00-37
63,2011-01-16 00-38
13,2011-01-16 00-39
31,2011-01-16 00-40
12,2011-01-16 00-41
15,2011-01-16 00-42
16,2011-01-16 00-43
11,2011-01-16 00-44
12,2011-01-16 00-45
24,2011-01-16 00-46
21,2011-01-16 00-47
23,2011-01-16 00-48
23,2011-01-16 00-49
37,2011-01-16 00-50
34,2011-01-16 00-51
18,2011-01-16 00-52
26,2011-01-16 00-53
43,2011-01-16 00-54
15,2011-01-16 00-55
12,2011-01-16 00-56
35,2011-01-16 00-57
30,2011-01-16 00-58
31,2011-01-16 00-59
36,2011-01-16 01-00
10,2011-01-16 01-01
7,2011-01-16 01-02
10,2011-01-16 01-03
11,2011-01-16 01-04
21,2011-01-16 01-05
28,2011-01-16 01-06
20,2011-01-16 01-07
35,2011-01-16 01-08
27,2011-01-16 01-09
10,2011-01-16 01-10
12,2011-01-16 01-11
9,2011-01-16 01-12
11,2011-01-16 01-13
12,2011-01-16 01-14
8,2011-01-16 01-15
10,2011-01-16 01-16
16,2011-01-16 01-17
28,2011-01-16 01-18
27,2011-01-16 01-19
38,2011-01-16 01-20
24,2011-01-16 01-21
18,2011-01-16 01-22
32,2011-01-16 01-23
27,2011-01-16 01-24
28,2011-01-16 01-25
25,2011-01-16 01-26
22,2011-01-16 01-27
20,2011-01-16 01-28
23,2011-01-16 01-29
35,2011-01-16 01-30
10,2011-01-16 01-31
6,2011-01-16 01-32
4,2011-01-16 01-33
9,2011-01-16 01-34
32,2011-01-16 01-35
27,2011-01-16 01-36
21,2011-01-16 01-37
28,2011-01-16 01-38
17,2011-01-16 01-39
6,2011-01-16 01-42
14,2011-01-16 01-43
6,2011-01-16 01-44
17,2011-01-16 01-45
13,2011-01-16 01-46
24,2011-01-16 01-47
27,2011-01-16 01-48
29,2011-01-16 01-49
33,2011-01-16 01-50
21,2011-01-16 01-51
23,2011-01-16 01-52
28,2011-01-16 01-53
28,2011-01-16 01-54
28,2011-01-16 01-55
22,2011-01-16 01-56
25,2011-01-16 01-57
28,2011-01-16 01-58
28,2011-01-16 01-59
15,2011-01-16 02-00
3,2011-01-16 02-03
17,2011-01-16 02-04
20,2011-01-16 02-05
12,2011-01-16 02-06
11,2011-01-16 02-07
8,2011-01-16 02-08
67,2011-01-16 02-09
34,2011-01-16 02-10
22,2011-01-16 02-11
19,2011-01-16 02-12
34,2011-01-16 02-13
34,2011-01-16 02-14
33,2011-01-16 02-15
29,2011-01-16 02-16
10,2011-01-16 02-17
7,2011-01-16 02-18
8,2011-01-16 02-19
11,2011-01-16 02-20
12,2011-01-16 02-21
25,2011-01-16 02-22
30,2011-01-16 02-23
36,2011-01-16 02-24
22,2011-01-16 02-25
8,2011-01-16 02-26
8,2011-01-16 02-27
10,2011-01-16 02-28
11,2011-01-16 02-29
15,2011-01-16 02-30
24,2011-01-16 02-31
23,2011-01-16 02-32
31,2011-01-16 02-33
48,2011-01-16 02-34
11,2011-01-16 02-35
6,2011-01-16 02-38
10,2011-01-16 02-39
20,2011-01-16 02-40
1,2011-01-16 02-45
10,2011-01-16 02-46
4,2011-01-16 02-47
16,2011-01-16 02-48
9,2011-01-16 02-49
34,2011-01-16 02-50
28,2011-01-16 02-51
23,2011-01-16 02-52
20,2011-01-16 02-53
33,2011-01-16 02-54
37,2011-01-16 02-55
24,2011-01-16 02-56
40,2011-01-16 02-57
29,2011-01-16 02-58
32,2011-01-16 02-59
16,2011-01-16 03-00
5,2011-01-16 03-02
10,2011-01-16 03-03
20,2011-01-16 03-04
11,2011-01-16 03-05
18,2011-01-16 03-06
17,2011-01-16 03-07
39,2011-01-16 03-08
38,2011-01-16 03-09
21,2011-01-16 03-10
14,2011-01-16 03-11
8,2011-01-16 03-14
17,2011-01-16 03-15
17,2011-01-16 03-16
23,2011-01-16 03-17
21,2011-01-16 03-18
27,2011-01-16 03-19
26,2011-01-16 03-20
52,2011-01-16 03-21
15,2011-01-16 03-24
24,2011-01-16 03-25
17,2011-01-16 03-26
33,2011-01-16 03-27
40,2011-01-16 03-28
32,2011-01-16 03-29
22,2011-01-16 03-30
17,2011-01-16 03-35
32,2011-01-16 03-36
42,2011-01-16 03-37
38,2011-01-16 03-38
40,2011-01-16 03-39
1,2011-01-16 03-46
12,2011-01-16 03-50
23,2011-01-16 03-51
22,2011-01-16 03-52
46,2011-01-16 03-53
54,2011-01-16 03-54
25,2011-01-16 03-55
6,2011-01-16 03-56
4,2011-01-16 04-05
8,2011-01-16 04-06
5,2011-01-16 04-09
33,2011-01-16 04-10
33,2011-01-16 04-11
37,2011-01-16 04-12
38,2011-01-16 04-13
28,2011-01-16 04-14
2,2011-01-16 04-19
35,2011-01-16 04-20
24,2011-01-16 04-21
32,2011-01-16 04-22
40,2011-01-16 04-23
42,2011-01-16 04-24
5,2011-01-16 04-35
15,2011-01-16 04-36
25,2011-01-16 04-37
20,2011-01-16 04-38
54,2011-01-16 04-39
47,2011-01-16 04-40
29,2011-01-16 04-41
20,2011-01-16 04-42
39,2011-01-16 04-43
40,2011-01-16 04-44
48,2011-01-16 04-45
31,2011-01-16 04-46
6,2011-01-16 04-47
3,2011-01-16 04-49
29,2011-01-16 04-50
24,2011-01-16 04-51
33,2011-01-16 04-52
53,2011-01-16 04-53
36,2011-01-16 04-54
20,2011-01-16 05-05
22,2011-01-16 05-06
23,2011-01-16 05-07
34,2011-01-16 05-08
41,2011-01-16 05-09
42,2011-01-16 05-10
6,2011-01-16 05-11
6,2011-01-16 05-15
17,2011-01-16 05-16
21,2011-01-16 05-17
27,2011-01-16 05-18
32,2011-01-16 05-19
60,2011-01-16 05-20
45,2011-01-16 05-21
25,2011-01-16 05-22
59,2011-01-16 05-23
49,2011-01-16 05-24
36,2011-01-16 05-25
17,2011-01-16 05-26
44,2011-01-16 05-27
51,2011-01-16 05-28
42,2011-01-16 05-29
7,2011-01-16 05-30
3,2011-01-16 05-33
12,2011-01-16 05-34
21,2011-01-16 05-35
15,2011-01-16 05-36
25,2011-01-16 05-37
38,2011-01-16 05-38
44,2011-01-16 05-39
36,2011-01-16 05-40
15,2011-01-16 05-41
11,2011-01-16 05-42
13,2011-01-16 05-43
30,2011-01-16 05-44
49,2011-01-16 05-45
34,2011-01-16 05-46
15,2011-01-16 05-47
9,2011-01-16 05-48
10,2011-01-16 05-49
20,2011-01-16 05-50
16,2011-01-16 05-51
17,2011-01-16 05-52
38,2011-01-16 05-53
39,2011-01-16 05-54
34,2011-01-16 05-55
19,2011-01-16 06-00
16,2011-01-16 06-01
15,2011-01-16 06-02
30,2011-01-16 06-03
44,2011-01-16 06-04
39,2011-01-16 06-05
32,2011-01-16 06-06
20,2011-01-16 06-07
17,2011-01-16 06-08
42,2011-01-16 06-09
48,2011-01-16 06-10
46,2011-01-16 06-11
17,2011-01-16 06-12
27,2011-01-16 06-13
29,2011-01-16 06-14
28,2011-01-16 06-15
39,2011-01-16 06-16
6,2011-01-16 06-17
9,2011-01-16 06-19
30,2011-01-16 06-20
17,2011-01-16 06-21
17,2011-01-16 06-22
72,2011-01-16 06-23
35,2011-01-16 06-24
22,2011-01-16 06-25
16,2011-01-16 06-26
18,2011-01-16 06-27
39,2011-01-16 06-28
53,2011-01-16 06-29
42,2011-01-16 06-30
13,2011-01-16 06-34
11,2011-01-16 06-35
14,2011-01-16 06-36
12,2011-01-16 06-37
14,2011-01-16 06-38
23,2011-01-16 06-39
49,2011-01-16 06-40
43,2011-01-16 06-41
13,2011-01-16 06-42
2,2011-01-16 06-46
11,2011-01-16 06-49
16,2011-01-16 06-50
13,2011-01-16 06-51
30,2011-01-16 06-52
50,2011-01-16 06-53
41,2011-01-16 06-54
26,2011-01-16 06-55
15,2011-01-16 06-56
16,2011-01-16 06-57
26,2011-01-16 06-58
47,2011-01-16 06-59
53,2011-01-16 07-00
16,2011-01-16 07-05
15,2011-01-16 07-06
19,2011-01-16 07-07
16,2011-01-16 07-08
54,2011-01-16 07-09
37,2011-01-16 07-10
47,2011-01-16 07-11
25,2011-01-16 07-12
33,2011-01-16 07-13
48,2011-01-16 07-14
37,2011-01-16 07-15
11,2011-01-16 07-16
15,2011-01-16 07-20
27,2011-01-16 07-21
16,2011-01-16 07-22
18,2011-01-16 07-23
41,2011-01-16 07-24
38,2011-01-16 07-25
41,2011-01-16 07-26
30,2011-01-16 07-27
22,2011-01-16 07-28
21,2011-01-16 07-29
49,2011-01-16 07-30
50,2011-01-16 07-31
42,2011-01-16 07-32
31,2011-01-16 07-33
36,2011-01-16 07-34
47,2011-01-16 07-35
10,2011-01-16 07-36
28,2011-01-16 07-40
18,2011-01-16 07-41
16,2011-01-16 07-42
23,2011-01-16 07-43
16,2011-01-16 07-44
55,2011-01-16 07-45
44,2011-01-16 07-46
16,2011-01-16 07-48
14,2011-01-16 07-49
22,2011-01-16 07-50
15,2011-01-16 07-51
14,2011-01-16 07-52
16,2011-01-16 07-53
46,2011-01-16 07-54
49,2011-01-16 07-55
1,2011-01-16 07-56
15,2011-01-16 07-57
42,2011-01-16 07-58
43,2011-01-16 07-59
4,2011-01-16 08-04
16,2011-01-16 08-05
22,2011-01-16 08-06
22,2011-01-16 08-07
48,2011-01-16 08-08
62,2011-01-16 08-09
6,2011-01-16 08-10
9,2011-01-16 08-13
14,2011-01-16 08-14
14,2011-01-16 08-15
14,2011-01-16 08-16
18,2011-01-16 08-17
10,2011-01-16 08-18
48,2011-01-16 08-19
54,2011-01-16 08-20
29,2011-01-16 08-21
17,2011-01-16 08-22
34,2011-01-16 08-23
51,2011-01-16 08-24
40,2011-01-16 08-25
10,2011-01-16 08-26
26,2011-01-16 08-27
37,2011-01-16 08-28
60,2011-01-16 08-29
19,2011-01-16 08-30
20,2011-01-16 08-35
21,2011-01-16 08-36
38,2011-01-16 08-37
43,2011-01-16 08-38
47,2011-01-16 08-39
8,2011-01-16 08-40
23,2011-01-16 08-45
15,2011-01-16 08-46
5,2011-01-16 08-49
22,2011-01-16 08-50
21,2011-01-16 08-51
31,2011-01-16 08-52
41,2011-01-16 08-53
51,2011-01-16 08-54
11,2011-01-16 08-55
16,2011-01-16 09-04
12,2011-01-16 09-05
25,2011-01-16 09-06
16,2011-01-16 09-07
16,2011-01-16 09-08
37,2011-01-16 09-09
52,2011-01-16 09-10
22,2011-01-16 09-11
5,2011-01-16 09-15
20,2011-01-16 09-16
28,2011-01-16 09-17
22,2011-01-16 09-18
53,2011-01-16 09-19
57,2011-01-16 09-20
5,2011-01-16 09-21
13,2011-01-16 09-23
44,2011-01-16 09-24
53,2011-01-16 09-25
26,2011-01-16 09-26
52,2011-01-16 09-27
40,2011-01-16 09-28
50,2011-01-16 09-29
21,2011-01-16 09-35
17,2011-01-16 09-36
21,2011-01-16 09-37
24,2011-01-16 09-38
63,2011-01-16 09-39
40,2011-01-16 09-40
17,2011-01-16 09-45
28,2011-01-16 09-46
23,2011-01-16 09-47
25,2011-01-16 09-48
27,2011-01-16 09-49
46,2011-01-16 09-50
49,2011-01-16 09-51
30,2011-01-16 09-52
33,2011-01-16 09-53
48,2011-01-16 09-54
39,2011-01-16 09-55
2,2011-01-16 10-06
6,2011-01-16 10-11
54,2011-01-16 10-12
57,2011-01-16 10-13
56,2011-01-16 10-14
14,2011-01-16 10-20
20,2011-01-16 10-21
18,2011-01-16 10-22
20,2011-01-16 10-23
67,2011-01-16 10-24
54,2011-01-16 10-25
32,2011-01-16 10-26
33,2011-01-16 10-27
59,2011-01-16 10-28
47,2011-01-16 10-29
11,2011-01-16 10-30
5,2011-01-16 10-36
6,2011-01-16 10-37
30,2011-01-16 10-38
28,2011-01-16 10-39
84,2011-01-16 10-40
45,2011-01-16 10-41
1,2011-01-16 10-42
14,2011-01-16 10-46
29,2011-01-16 10-47
27,2011-01-16 10-48
38,2011-01-16 10-49
37,2011-01-16 10-50
43,2011-01-16 10-51
36,2011-01-16 10-52
28,2011-01-16 10-53
77,2011-01-16 10-54
51,2011-01-16 10-55
2,2011-01-16 10-56
11,2011-01-16 11-05
27,2011-01-16 11-06
33,2011-01-16 11-07
14,2011-01-16 11-08
32,2011-01-16 11-09
61,2011-01-16 11-10
20,2011-01-16 11-11
19,2011-01-16 11-15
18,2011-01-16 11-16
17,2011-01-16 11-17
21,2011-01-16 11-18
24,2011-01-16 11-19
45,2011-01-16 11-20
57,2011-01-16 11-21
36,2011-01-16 11-22
67,2011-01-16 11-23
44,2011-01-16 11-24
28,2011-01-16 11-25
20,2011-01-16 11-26
32,2011-01-16 11-27
54,2011-01-16 11-28
45,2011-01-16 11-29
8,2011-01-16 11-34
24,2011-01-16 11-35
14,2011-01-16 11-36
42,2011-01-16 11-37
44,2011-01-16 11-38
56,2011-01-16 11-39
1,2011-01-16 11-46
14,2011-01-16 11-49
17,2011-01-16 11-50
17,2011-01-16 11-51
14,2011-01-16 11-52
12,2011-01-16 11-53
71,2011-01-16 11-54
44,2011-01-16 11-55
3,2011-01-16 11-56
19,2011-01-16 11-57
34,2011-01-16 11-58
34,2011-01-16 11-59
13,2011-01-16 12-00
18,2011-01-16 12-05
21,2011-01-16 12-06
24,2011-01-16 12-07
16,2011-01-16 12-08
36,2011-01-16 12-09
67,2011-01-16 12-10
10,2011-01-16 12-11
12,2011-01-16 12-16
25,2011-01-16 12-17
31,2011-01-16 12-18
40,2011-01-16 12-19
41,2011-01-16 12-20
27,2011-01-16 12-21
30,2011-01-16 12-22
37,2011-01-16 12-23
54,2011-01-16 12-24
47,2011-01-16 12-25
29,2011-01-16 12-26
25,2011-01-16 12-27
35,2011-01-16 12-28
41,2011-01-16 12-29
37,2011-01-16 12-30
21,2011-01-16 12-34
22,2011-01-16 12-35
13,2011-01-16 12-36
28,2011-01-16 12-37
39,2011-01-16 12-38
34,2011-01-16 12-39
32,2011-01-16 12-40
2,2011-01-16 12-42
15,2011-01-16 12-43
15,2011-01-16 12-44
12,2011-01-16 12-45
16,2011-01-16 12-46
10,2011-01-16 12-47
17,2011-01-16 12-48
28,2011-01-16 12-49
45,2011-01-16 12-50
36,2011-01-16 12-51
36,2011-01-16 12-52
38,2011-01-16 12-53
30,2011-01-16 12-54
26,2011-01-16 12-55
2,2011-01-16 13-06
8,2011-01-16 13-07
15,2011-01-16 13-08
8,2011-01-16 13-09
10,2011-01-16 13-10
17,2011-01-16 13-11
13,2011-01-16 13-12
31,2011-01-16 13-13
41,2011-01-16 13-14
31,2011-01-16 13-15
20,2011-01-16 13-16
9,2011-01-16 13-18
19,2011-01-16 13-19
16,2011-01-16 13-20
17,2011-01-16 13-21
15,2011-01-16 13-22
9,2011-01-16 13-23
45,2011-01-16 13-24
58,2011-01-16 13-25
8,2011-01-16 13-26
7,2011-01-16 13-29
17,2011-01-16 13-30
17,2011-01-16 13-31
22,2011-01-16 13-32
16,2011-01-16 13-33
22,2011-01-16 13-34
46,2011-01-16 13-35
37,2011-01-16 13-36
11,2011-01-16 13-37
11,2011-01-16 13-39
16,2011-01-16 13-40
18,2011-01-16 13-41
52,2011-01-16 13-42
50,2011-01-16 13-43
40,2011-01-16 13-44
9,2011-01-16 13-47
15,2011-01-16 13-48
17,2011-01-16 13-49
21,2011-01-16 13-50
5,2011-01-16 13-51
4,2011-01-16 13-52
40,2011-01-16 13-53
62,2011-01-16 13-54
16,2011-01-16 13-55
14,2011-01-16 14-02
15,2011-01-16 14-03
9,2011-01-16 14-04
14,2011-01-16 14-05
18,2011-01-16 14-06
16,2011-01-16 14-07
35,2011-01-16 14-08
24,2011-01-16 14-09
32,2011-01-16 14-10
23,2011-01-16 14-11
8,2011-01-16 14-12
13,2011-01-16 14-13
13,2011-01-16 14-14
17,2011-01-16 14-15
9,2011-01-16 14-16
12,2011-01-16 14-17
17,2011-01-16 14-18
46,2011-01-16 14-19
33,2011-01-16 14-20
24,2011-01-16 14-21
7,2011-01-16 14-25
9,2011-01-16 14-26
15,2011-01-16 14-27
27,2011-01-16 14-28
26,2011-01-16 14-29
29,2011-01-16 14-30
3,2011-01-16 14-31
10,2011-01-16 14-33
18,2011-01-16 14-34
16,2011-01-16 14-35
11,2011-01-16 14-36
16,2011-01-16 14-37
41,2011-01-16 14-38
57,2011-01-16 14-39
19,2011-01-16 14-40
6,2011-01-16 14-46
11,2011-01-16 14-47
19,2011-01-16 14-48
9,2011-01-16 14-49
9,2011-01-16 14-50
15,2011-01-16 14-51
29,2011-01-16 14-52
33,2011-01-16 14-53
46,2011-01-16 14-54
18,2011-01-16 14-55
8,2011-01-16 15-04
12,2011-01-16 15-05
13,2011-01-16 15-06
8,2011-01-16 15-09
11,2011-01-16 15-10
10,2011-01-16 15-11
27,2011-01-16 15-12
16,2011-01-16 15-13
57,2011-01-16 15-14
31,2011-01-16 15-15
31,2011-01-16 15-16
15,2011-01-16 15-19
17,2011-01-16 15-20
21,2011-01-16 15-21
23,2011-01-16 15-22
56,2011-01-16 15-23
40,2011-01-16 15-24
13,2011-01-16 15-25
15,2011-01-16 15-27
14,2011-01-16 15-28
15,2011-01-16 15-29
12,2011-01-16 15-30
12,2011-01-16 15-31
6,2011-01-16 15-32
11,2011-01-16 15-33
35,2011-01-16 15-34
43,2011-01-16 15-35
36,2011-01-16 15-36
32,2011-01-16 15-37
33,2011-01-16 15-38
30,2011-01-16 15-39
29,2011-01-16 15-40
19,2011-01-16 15-41
11,2011-01-16 15-42
8,2011-01-16 15-43
5,2011-01-16 15-44
8,2011-01-16 15-45
6,2011-01-16 15-46
7,2011-01-16 15-47
12,2011-01-16 15-48
45,2011-01-16 15-49
42,2011-01-16 15-50
40,2011-01-16 15-51
29,2011-01-16 15-52
30,2011-01-16 15-53
22,2011-01-16 15-54
21,2011-01-16 15-55
14,2011-01-16 15-56
11,2011-01-16 15-57
6,2011-01-16 15-58
3,2011-01-16 15-59
14,2011-01-16 16-00
18,2011-01-16 16-01
25,2011-01-16 16-02
29,2011-01-16 16-03
25,2011-01-16 16-04
29,2011-01-16 16-05
17,2011-01-16 16-06
6,2011-01-16 16-07
6,2011-01-16 16-08
7,2011-01-16 16-09
6,2011-01-16 16-10
4,2011-01-16 16-11
11,2011-01-16 16-12
26,2011-01-16 16-13
31,2011-01-16 16-14
31,2011-01-16 16-15
21,2011-01-16 16-16
4,2011-01-16 16-17
6,2011-01-16 16-18
6,2011-01-16 16-19
11,2011-01-16 16-20
3,2011-01-16 16-21
10,2011-01-16 16-22
10,2011-01-16 16-23
13,2011-01-16 16-24
18,2011-01-16 16-25
22,2011-01-16 16-26
32,2011-01-16 16-27
24,2011-01-16 16-28
29,2011-01-16 16-29
12,2011-01-16 16-30
13,2011-01-16 16-31
7,2011-01-16 16-32
10,2011-01-16 16-33
4,2011-01-16 16-34
18,2011-01-16 16-35
